update,update_time,weights,cosine
1965,688.698245705,7.039999999999869_-5.836118435198069_1.374763129603944_19.35098660163315,0.1138273703573468
1966,692.052851864,7.041999999999868_-5.831118435198069_1.3817631296039439_19.35098660163315,0.11376522526323996
1967,693.106346163,7.047999999999869_-5.822118435198068_1.3907631296039438_19.349986601633148,0.11370518985033196
1968,693.8471067759999,7.049999999999868_-5.819118435198068_1.3897631296039439_19.349986601633148,0.11369330889194496
1969,693.848368147,7.047999999999869_-5.818118435198068_1.386763129603944_19.35098660163315,0.11365155769428814
1970,693.8493668579999,7.082999999999869_-5.670118435198068_1.415763129603944_19.346986601633148,0.11204051745702437
1971,694.109153499,6.947999999999869_-5.717118435198068_1.280763129603944_19.389986601633147,0.11085750090715596
1972,694.271906079,6.947999999999869_-5.716118435198068_1.2817631296039438_19.389986601633147,0.11084073041891451
1973,694.272951898,6.9679999999998685_-5.690118435198068_1.3227631296039437_19.383986601633147,0.1106846477643928
1974,694.274124868,6.962999999999869_-5.694118435198067_1.3247631296039437_19.383986601633147,0.11066638925595906
1975,694.393173003,6.963999999999869_-5.688118435198067_1.3277631296039436_19.38498660163315,0.11057998210683506
1976,694.394219798,6.974999999999869_-5.6731184351980675_1.3467631296039435_19.38298660163315,0.11048571871444113
1977,694.395242707,6.971999999999869_-5.674118435198068_1.3497631296039434_19.38298660163315,0.11045035710136542
1978,694.396451021,6.969999999999869_-5.676118435198068_1.3507631296039433_19.38298660163315,0.11044794750792564
1979,694.56517317,6.971999999999869_-5.672118435198068_1.3537631296039432_19.38298660163315,0.1104115873771313
1980,694.566667805,7.008999999999869_-5.622118435198068_1.390763129603943_19.381986601633148,0.1101350130900346
1981,694.568649264,7.205999999999869_-5.425118435198068_1.626763129603943_19.345986601633147,0.10992339366473491
1982,694.569833656,7.207999999999869_-5.417118435198068_1.634763129603943_19.345986601633147,0.10982710623194492
1983,694.5712876719999,7.2099999999998685_-5.412118435198068_1.630763129603943_19.345986601633147,0.10979800677633056
1984,694.5734612279999,7.210999999999869_-5.4101184351980685_1.631763129603943_19.345986601633147,0.10978326072631261
1985,703.838592707,7.200999999999869_-5.4181184351980685_1.687763129603943_19.340986601633148,0.10966830564595054
1986,703.8394540769999,7.205999999999869_-5.412118435198068_1.693763129603943_19.339986601633147,0.10965456331011869
1987,703.840444961,7.201999999999869_-5.414118435198068_1.697763129603943_19.339986601633147,0.10961643334449334
1988,703.84150214,7.18699999999987_-5.400118435198068_1.677763129603943_19.343986601633148,0.10922970921658393
1989,703.8428953519999,7.18699999999987_-5.3991184351980674_1.680763129603943_19.343986601633148,0.10920992523493356
1990,703.844170759,7.17499999999987_-5.3941184351980676_1.700763129603943_19.345986601633147,0.10891547082264508
1991,705.5438037179999,7.17699999999987_-5.389118435198068_1.708763129603943_19.345986601633147,0.10886023497024977
1992,705.545385042,7.17799999999987_-5.387118435198068_1.7097631296039428_19.345986601633147,0.1088456526320356
1993,705.546143733,7.17499999999987_-5.390118435198068_1.706763129603943_19.343986601633148,0.10886712166230184
1994,705.547337855,7.17499999999987_-5.389118435198068_1.706763129603943_19.343986601633148,0.1088539002651544
1995,705.5483720909999,7.18499999999987_-5.344118435198068_1.7157631296039428_19.34198660163315,0.10839876754922095
1996,705.549506986,7.19099999999987_-5.337118435198068_1.7337631296039429_19.33998660163315,0.10837053008992714
1997,705.550188401,7.19399999999987_-5.334118435198068_1.7427631296039428_19.33898660163315,0.10836327768558784
1998,705.551385368,7.20499999999987_-5.319118435198068_1.7657631296039427_19.33698660163315,0.10829152340657355
1999,705.5524140289999,7.20499999999987_-5.318118435198068_1.7667631296039426_19.33698660163315,0.10827641321352621
2000,708.6366343669999,7.20899999999987_-5.307118435198068_1.7977631296039425_19.33598660163315,0.10813597010322196
2001,708.914731546,7.20899999999987_-5.305118435198068_1.8067631296039424_19.33598660163315,0.10809236103612019
2002,708.916257981,7.20399999999987_-5.309118435198068_1.8007631296039424_19.33698660163315,0.10807736415469793
2003,708.9174201669999,7.1999999999998705_-5.313118435198067_1.7957631296039425_19.33598660163315,0.10809190136742486
2004,708.918821989,7.202999999999871_-5.310118435198067_1.8027631296039424_19.334986601633148,0.10808981193067646
2005,708.9200284469999,7.19699999999987_-5.313118435198067_1.8047631296039424_19.33298660163315,0.10805821856839637
2006,708.922272431,7.19599999999987_-5.313118435198067_1.8097631296039423_19.33298660163315,0.10803452903150046
2007,712.191534179,7.20699999999987_-5.291118435198067_1.8207631296039422_19.331986601633147,0.10788905124783754
2008,712.4436125,7.2079999999998705_-5.285118435198067_1.821763129603942_19.33298660163315,0.10781427130682963
2009,716.342136976,7.20999999999987_-5.283118435198067_1.893763129603942_19.32798660163315,0.10772781567835732
2010,716.3429213219999,7.22099999999987_-5.272118435198067_1.908763129603942_19.32598660163315,0.10773054859022912
2011,716.343780199,7.229999999999871_-5.217118435198067_1.984763129603942_19.326986601633152,0.10700979766482199
2012,716.344293433,7.246999999999871_-5.184118435198067_2.001763129603942_19.32598660163315,0.10680691123654595
2013,716.4956528189999,7.238999999999871_-5.189118435198067_1.9977631296039422_19.32798660163315,0.10674696247082627
2014,716.496965138,7.222999999999871_-5.197118435198067_1.9847631296039423_19.32998660163315,0.10662693749270924
2015,716.4979198139999,7.234999999999871_-5.185118435198067_1.9957631296039422_19.32798660163315,0.10664197663097486
2016,716.499072489,7.235999999999871_-5.177118435198067_2.018763129603942_19.32498660163315,0.10654376064180981
2017,716.643373762,7.048999999999871_-5.364118435198067_1.5867631296039422_19.38798660163315,0.10666642899186951
2018,716.8594933319999,7.053999999999871_-5.361118435198067_1.5947631296039422_19.38598660163315,0.10669390808736723
2019,716.8606340819999,7.046999999999871_-5.368118435198067_1.6537631296039421_19.38098660163315,0.10659776396348886
2020,716.862216324,7.045999999999871_-5.369118435198067_1.6517631296039421_19.38098660163315,0.10660166143863603
2021,716.863822059,7.054999999999871_-5.353118435198067_1.6857631296039421_19.37898660163315,0.106456728110772
2022,716.865202214,7.060999999999871_-5.345118435198067_1.7017631296039422_19.37798660163315,0.10640820223134617
2023,717.11236772,7.071999999999871_-5.334118435198067_1.726763129603942_19.37498660163315,0.10638819788567988
2024,717.1138181069999,7.0699999999998715_-5.336118435198067_1.727763129603942_19.37498660163315,0.10638478548274544
2025,717.115678604,7.087999999999871_-5.300118435198067_1.722763129603942_19.37498660163315,0.1061716717372706
2026,717.376718431,7.0379999999998715_-5.316118435198067_1.736763129603942_19.37098660163315,0.10569471429679145
2027,718.4374047179999,7.036999999999871_-5.310118435198067_1.743763129603942_19.37098660163315,0.10558766040693868
2028,718.4383673279999,7.064999999999871_-5.170118435198067_1.970763129603942_19.366986601633148,0.10377349566795369
2029,718.4397988449999,7.054999999999871_-5.174118435198067_1.9557631296039422_19.369986601633148,0.10368523055446643
2030,718.441027292,7.067999999999871_-5.148118435198067_1.9477631296039422_19.369986601633148,0.10354376004295263
2031,718.599357383,7.078999999999871_-5.133118435198067_1.970763129603942_19.366986601633148,0.10349213549731784
2032,718.600512192,7.076999999999871_-5.134118435198068_1.971763129603942_19.366986601633148,0.10347552209213506
2033,718.601646514,7.076999999999871_-5.126118435198068_1.981763129603942_19.365986601633146,0.10336544303744644
2034,724.3726982869999,7.115999999999871_-5.068118435198068_1.9987631296039419_19.361986601633145,0.10317675628855438
2035,725.5390738579999,7.113999999999871_-5.068118435198068_1.991763129603942_19.362986601633146,0.10315115001865793
2036,725.5401825949999,7.112999999999871_-5.069118435198068_1.991763129603942_19.362986601633146,0.103149854579761
2037,725.541261955,7.160999999999871_-5.013118435198068_2.076763129603942_19.349986601633145,0.10309983449119886
2038,725.542182867,6.928999999999871_-5.245118435198068_1.801763129603942_19.395986601633144,0.10292908558686575
2039,726.4118762429999,6.928999999999871_-5.244118435198068_1.805763129603942_19.395986601633144,0.1029083627912819
2040,726.412944133,6.94099999999987_-5.222118435198068_1.835763129603942_19.393986601633145,0.10274541754390709
2041,726.41348073,6.94099999999987_-5.220118435198068_1.835763129603942_19.393986601633145,0.10271935363087137
2042,726.41498468,6.94099999999987_-5.2161184351980685_1.835763129603942_19.394986601633146,0.10265901655471277
2043,726.4162242049999,6.94299999999987_-5.214118435198069_1.844763129603942_19.393986601633145,0.10265203963963232
2044,726.417446135,6.95099999999987_-5.206118435198069_1.854763129603942_19.392986601633144,0.10264760261173622
2045,726.4184142209999,6.91999999999987_-5.144118435198068_1.791763129603942_19.421986601633144,0.10130092417038028
2046,726.419333974,7.00799999999987_-5.011118435198068_1.956763129603942_19.413986601633145,0.10058741848198194
2047,726.4203611749999,7.0109999999998704_-5.005118435198068_1.963763129603942_19.412986601633143,0.10055012973859101
2048,726.805030212,7.10099999999987_-4.864118435198068_2.143763129603942_19.400986601633143,0.09988848788955884
2049,726.939667032,7.10099999999987_-4.863118435198068_2.143763129603942_19.400986601633143,0.09987613391052619
2050,730.183130398,7.09799999999987_-4.864118435198068_2.153763129603942_19.39998660163314,0.09984228473088597
2051,730.1844669789999,7.0909999999998705_-4.870118435198068_2.1427631296039418_19.40198660163314,0.09981542009865474
2052,731.143513207,7.088999999999871_-4.871118435198069_2.136763129603942_19.402986601633142,0.09979905239633324
2053,734.231266751,7.091999999999871_-4.867118435198069_2.139763129603942_19.40198660163314,0.0997960473784254
2054,734.39505685,7.089999999999871_-4.867118435198069_2.140763129603942_19.40198660163314,0.09976675384841871
2055,734.396363473,7.092999999999871_-4.8601184351980695_2.1427631296039418_19.40198660163314,0.09971988324633818
2056,735.941185695,7.092999999999871_-4.85611843519807_2.1437631296039417_19.40198660163314,0.09966926301785373
2057,735.9425259879999,7.0139999999998714_-4.91911843519807_2.0197631296039416_19.42098660163314,0.09936196230179284
2058,735.94396102,7.018999999999871_-4.910118435198069_2.0267631296039417_19.419986601633138,0.09931701017599703
2059,735.944962143,7.018999999999871_-4.90811843519807_2.0267631296039417_19.419986601633138,0.09929208715711269
2060,735.946009025,6.868999999999871_-5.05711843519807_1.9227631296039416_19.44098660163314,0.09910077919206106
2061,735.9472660499999,6.873999999999871_-5.05211843519807_1.9287631296039416_19.439986601633137,0.0991031553095687
2062,735.948788264,6.884999999999871_-5.03911843519807_1.9427631296039416_19.43798660163314,0.09908064170500874
2063,735.949716587,6.878999999999871_-5.043118435198069_1.9367631296039416_19.43898660163314,0.09905148076386594
2064,736.0580860499999,6.8859999999998704_-5.035118435198069_1.9497631296039415_19.43698660163314,0.09904008135485087
2065,736.0593868779999,6.88999999999987_-5.0301184351980694_1.9557631296039415_19.43598660163314,0.09902951039079222
2066,736.060406942,6.88399999999987_-5.03311843519807_2.0067631296039417_19.42998660163314,0.09895485866656839
2067,736.212329762,7.05199999999987_-4.865118435198069_2.1267631296039418_19.40598660163314,0.09919506602845707
2068,736.213527184,7.07699999999987_-4.707118435198069_2.1517631296039417_19.401986601633137,0.09761265303695543
2069,736.214845221,7.07599999999987_-4.708118435198069_2.1527631296039416_19.401986601633137,0.09760948258220925
2070,737.607085432,7.09999999999987_-4.636118435198069_2.2457631296039415_19.387986601633138,0.09708992720129939
2071,737.7789047819999,7.07899999999987_-4.654118435198069_2.2187631296039414_19.393986601633138,0.09698937666789575
2072,737.7800759749999,7.07599999999987_-4.657118435198069_2.2177631296039415_19.393986601633138,0.0969841672507491
2073,737.781379433,7.07899999999987_-4.65311843519807_2.2207631296039416_19.392986601633137,0.09698316293790421
2074,737.7823974859999,7.07399999999987_-4.66111843519807_2.2807631296039417_19.385986601633135,0.09700472957605244
2075,738.395608395,7.07099999999987_-4.66111843519807_2.279763129603942_19.386986601633136,0.09695541768949112
2076,738.396732937,6.96099999999987_-4.77111843519807_2.170763129603942_19.408986601633135,0.09669210009504281
2077,738.398054497,6.959999999999869_-4.76611843519807_2.178763129603942_19.408986601633135,0.09660777822908717
2078,738.398897154,6.556999999999869_-5.17011843519807_1.5867631296039417_19.502986601633136,0.09657579657514193
2079,738.400067637,6.555999999999869_-5.17011843519807_1.5897631296039416_19.502986601633136,0.09655577205048305
2080,738.401216117,6.548999999999869_-5.17511843519807_1.5867631296039417_19.503986601633137,0.0965288126194167
2081,738.402571769,6.562999999999869_-5.15811843519807_1.6047631296039417_19.50198660163314,0.09646408764380598
2082,738.403814844,6.569999999999869_-5.14611843519807_1.6107631296039417_19.500986601633137,0.09639355497733448
2083,738.705050454,6.555999999999869_-5.11811843519807_1.5817631296039418_19.512986601633138,0.09582102829430617
2084,738.706614471,6.5609999999998685_-5.111118435198071_1.5857631296039418_19.512986601633138,0.09578654570769063
2085,742.0901493169999,6.562999999999868_-5.106118435198071_1.5927631296039417_19.512986601633138,0.09573186364401043
2086,742.090786528,6.5689999999998685_-5.0971184351980705_1.6017631296039416_19.511986601633136,0.09568114771044411
2087,742.091498926,6.570999999999868_-5.09411843519807_1.6007631296039417_19.511986601633136,0.0956709136657582
2088,742.0926353049999,6.5689999999998685_-5.09311843519807_1.5977631296039418_19.512986601633138,0.09563097575407575
2089,742.093617191,6.603999999999869_-4.94511843519807_1.6267631296039418_19.508986601633136,0.09416350418616459
2090,745.4611273549999,6.603999999999869_-4.94411843519807_1.6277631296039416_19.508986601633136,0.09414860991063678
2091,745.462249981,6.623999999999868_-4.91811843519807_1.6687631296039416_19.502986601633136,0.09404102476258924
2092,745.463437251,6.618999999999868_-4.92211843519807_1.6707631296039416_19.502986601633136,0.09402077025682509
2093,745.836537915,6.632999999999869_-4.89611843519807_1.6837631296039415_19.501986601633135,0.0938592576496069
